Zip,Payment_Sum,Payment_Count,Payment_Mean,Year
03743,1906.13,59,32.31,2013
03750,14.25,1,14.25,2013
03755,4902.76,18,272.38,2013
03756,751586.5,913,823.21,2013
03766,32861.24,88,373.42,2013
03773,159.07,5,31.81,2013
03784,406.55,13,31.27,2013
03801,221694.82,1406,157.68,2013
03802,12.33,1,12.33,2013
03809,70.54,5,14.11,2013
03811,164.37,3,54.79,2013
03814,30.14,2,15.07,2013
03816,13.82,1,13.82,2013
03818,1555.33,88,17.67,2013
03820,39315.2,352,111.69,2013
03824,34147.93,20,1707.4,2013
03825,1585.1,52,30.48,2013
03829,3449.09,15,229.94,2013
03830,10.51,1,10.51,2013
03833,101895.23,281,362.62,2013
03835,173.17,7,24.74,2013
03838,22.51,2,11.26,2013
03839,111.01,5,22.2,2013
03840,403.25,10,40.33,2013
03841,6120.07,26,235.39,2013
03842,11479.52,60,191.33,2013
03843,237.51,8,29.69,2013
03844,14.25,1,14.25,2013
03845,30.06,2,15.03,2013
03848,54.62,3,18.21,2013
03854,14.25,1,14.25,2013
03857,176.05,7,25.15,2013
03860,10843.28,96,112.95,2013
03861,68.93,1,68.93,2013
03862,114.76,5,22.95,2013
03864,39.87,2,19.93,2013
03865,1778.79,11,161.71,2013
03867,34184.77,288,118.7,2013
03870,18786.83,38,494.39,2013
03872,832.42,39,21.34,2013
03873,12.76,1,12.76,2013
03874,215.0,4,53.75,2013
03878,17781.26,411,43.26,2013
03885,981.3,14,70.09,2013
03886,289.84,1,289.84,2013
03894,1112.01,42,26.48,2013
03896,166.37,10,16.64,2013
03901,216.62,10,21.66,2013
03903,121.13,3,40.38,2013
03904,864.84,18,48.05,2013
03906,193.84,11,17.62,2013
03908,230.58,8,28.82,2013
03909,35703.21,365,97.82,2013
03911,203.21,5,40.64,2013
04002,76.99,1,76.99,2013
04005,36887.67,334,110.44,2013
04009,2302.06,118,19.51,2013
04011,6539.79,179,36.54,2013
04012,18.28,1,18.28,2013
04013,14.25,1,14.25,2013
04020,79.52,1,79.52,2013
04021,31.48,2,15.74,2013
04030,199.7,16,12.48,2013
04032,2053.1,163,12.6,2013
04037,348.53,4,87.13,2013
04038,735.58,19,38.71,2013
04039,537.76,22,24.44,2013
04041,47.1,3,15.7,2013
04043,4734.2,269,17.6,2013
04046,939.06,69,13.61,2013
04054,3442.91,6,573.82,2013
04055,915.18,32,28.6,2013
04057,86.16,7,12.31,2013
04062,291.93,11,26.54,2013
04064,781.41,39,20.04,2013
04070,22.15,2,11.08,2013
04072,7353.17,32,229.79,2013
04073,5278.17,238,22.18,2013
04074,173764.98,576,301.68,2013
04078,11.0,1,11.0,2013
04079,36.73,3,12.24,2013
04083,587.21,10,58.72,2013
04084,107.57,3,35.86,2013
04085,43.24,2,21.62,2013
04086,722.92,28,25.82,2013
04090,154.11,6,25.68,2013
04092,14742.19,439,33.58,2013
04093,139.29,5,27.86,2013
04096,776.07,37,20.97,2013
04097,15.58,1,15.58,2013
04101,14660.82,190,77.16,2013
04102,457056.68,659,693.56,2013
04103,11159.17,63,177.13,2013
04105,24343.25,90,270.48,2013
04106,40886.6,400,102.22,2013
04107,1819.64,65,27.99,2013
04110,22.0,1,22.0,2013
04210,22094.37,480,46.03,2013
04217,308.76,22,14.03,2013
04224,431.6,19,22.72,2013
04236,345.5,14,24.68,2013
04240,223221.59,980,227.78,2013
04241,62.69,4,15.67,2013
04243,114.33,3,38.11,2013
04250,629.12,42,14.98,2013
04254,193.53,4,48.38,2013
04256,21.35,2,10.68,2013
04260,583.52,16,36.47,2013
04268,744.19,20,37.21,2013
04274,51.95,2,25.98,2013
04276,2633.56,173,15.22,2013
04281,22.0,1,22.0,2013
04284,18.28,1,18.28,2013
04289,81.43,5,16.29,2013
04294,54.14,2,27.07,2013
04321,12.38,1,12.38,2013
04330,49408.94,453,109.07,2013
04332,72.31,3,24.1,2013
04333,15.5,1,15.5,2013
04344,37.8,3,12.6,2013
04345,6179.63,10,617.96,2013
04351,4270.68,66,64.71,2013
04355,41.1,1,41.1,2013
04364,471.58,21,22.46,2013
04401,245710.83,725,338.91,2013
04402,156.1,4,39.03,2013
04406,25.28,2,12.64,2013
04412,5102.58,97,52.6,2013
04416,415.42,8,51.93,2013
04424,54.47,4,13.62,2013
04426,253.61,9,28.18,2013
04429,12.28,1,12.28,2013
04441,142.05,8,17.76,2013
04443,11.64,1,11.64,2013
04444,651.94,23,28.35,2013
04457,236.89,7,33.84,2013
04460,49.38,2,24.69,2013
04462,1657.22,18,92.07,2013
04468,235.12,5,47.02,2013
04469,13.39,1,13.39,2013
04473,108.97,3,36.32,2013
04474,62.73,1,62.73,2013
04479,10.9,1,10.9,2013
04504,65.03,1,65.03,2013
04530,421.92,20,21.1,2013
04534,546.61,1,546.61,2013
04537,39.42,2,19.71,2013
04538,336.32,13,25.87,2013
04543,110.58,8,13.82,2013
04547,45.85,2,22.92,2013
04553,550.67,2,275.34,2013
04572,22.4,1,22.4,2013
04578,1697.72,17,99.87,2013
04605,37448.3,77,486.34,2013
04609,348.25,13,26.79,2013
04611,139.05,1,139.05,2013
04614,212.15,4,53.04,2013
04619,1375.96,12,114.66,2013
04625,13.83,1,13.83,2013
04627,139.05,1,139.05,2013
04629,278.97,2,139.49,2013
04630,100.98,6,16.83,2013
04631,199.36,4,49.84,2013
04641,15.83,1,15.83,2013
04649,416.0,24,17.33,2013
04654,711.9,53,13.43,2013
04658,56.64,4,14.16,2013
04667,94.19,2,47.1,2013
04668,105.98,4,26.5,2013
04694,11.49,1,11.49,2013
04713,199.89,1,199.89,2013
04730,9344.58,165,56.63,2013
04736,3107.66,92,33.78,2013
04739,59.39,1,59.39,2013
04742,196.7,4,49.18,2013
04743,2243.51,17,131.97,2013
04747,44.71,5,8.94,2013
04750,41.68,1,41.68,2013
04756,34.52,2,17.26,2013
04758,96.0,1,96.0,2013
04765,30.07,3,10.02,2013
04769,2453.82,78,31.46,2013
04771,21.86,1,21.86,2013
04785,540.93,23,23.52,2013
04806,5.66,1,5.66,2013
04807,99.0,1,99.0,2013
04841,1005.59,10,100.56,2013
04843,80.8,2,40.4,2013
04849,1301.26,17,76.54,2013
04856,26225.87,64,409.78,2013
04901,5127.5,175,29.3,2013
04903,11.86,1,11.86,2013
04910,329.75,4,82.44,2013
04915,35387.9,342,103.47,2013
04921,5.0,1,5.0,2013
04928,88.69,1,88.69,2013
04930,579.79,5,115.96,2013
04937,95.09,3,31.7,2013
04938,2659.89,34,78.23,2013
04943,70.3,1,70.3,2013
04952,23.76,1,23.76,2013
04953,422.39,11,38.4,2013
04957,180.65,12,15.05,2013
04962,11.5,1,11.5,2013
04963,4616.61,65,71.02,2013
04967,86.5,4,21.62,2013
04974,53.0,1,53.0,2013
04976,1255.21,16,78.45,2013
04989,87.99,10,8.8,2013
05001,150.33,7,21.48,2013
05009,145.87,2,72.94,2013
05032,19.0,1,19.0,2013
05047,13.17,1,13.17,2013
05055,1921.07,5,384.21,2013
05060,91.05,2,45.53,2013
05065,824.86,2,412.43,2013
05091,153.88,2,76.94,2013
05101,99.0,1,99.0,2013
05143,14.25,1,14.25,2013
05156,128.78,5,25.76,2013
05201,1508.62,23,65.59,2013
05250,83.46,2,41.73,2013
05255,4423.79,6,737.3,2013
05301,177614.06,14,12686.72,2013
05302,2528.5,7,361.21,2013
05353,13.17,1,13.17,2013
05363,44.28,2,22.14,2013
05382,127.95,1,127.95,2013
05401,804289.13,375,2144.77,2013
05402,85.36,4,21.34,2013
05403,45993.68,95,484.14,2013
05405,30579.19,42,728.08,2013
05408,14.96,1,14.96,2013
05444,38.76,1,38.76,2013
05445,972.62,5,194.52,2013
05446,9493.25,50,189.86,2013
05452,4490.83,19,236.36,2013
05458,122.47,1,122.47,2013
05468,532.28,9,59.14,2013
05478,13774.88,15,918.33,2013
05482,11.42,1,11.42,2013
05486,288.93,3,96.31,2013
05491,25.17,1,25.17,2013
05495,7186.65,10,718.66,2013
05545,1810.4,5,362.08,2013
05602,3132.31,27,116.01,2013
05641,438.18,4,109.54,2013
05656,10.9,1,10.9,2013
05661,51808.92,66,784.98,2013
05663,54.99,1,54.99,2013
05667,64.99,1,64.99,2013
05701,3781.06,69,54.8,2013
05702,32.27,1,32.27,2013
05710,123.24,7,17.61,2013
05732,127.57,5,25.51,2013
05753,1020.18,14,72.87,2013
05775,29.95,1,29.95,2013
05786,16050.0,3,5350.0,2013
05819,947.74,10,94.77,2013
05824,14.83,1,14.83,2013
05830,14.25,1,14.25,2013
05840,3000.0,1,3000.0,2013
05851,28.55,2,14.27,2013
05855,355.08,8,44.38,2013
05901,109.73,1,109.73,2013
06001,27614.02,399,69.21,2013
06002,68951.02,1114,61.89,2013
06003,16.1,1,16.1,2013
06010,44176.1,843,52.4,2013
06011,279.25,17,16.43,2013
06013,305.63,50,6.11,2013
06017,26.29,3,8.76,2013
06019,634.12,16,39.63,2013
06024,30.99,2,15.5,2013
06026,1892.45,75,25.23,2013
06029,6375.53,127,50.2,2013
06030,580567.71,656,885.01,2013
06031,5446.47,32,170.2,2013
06032,192288.34,785,244.95,2013
06033,80257.04,1120,71.66,2013
06034,674.51,19,35.5,2013
06035,6190.59,36,171.96,2013
06037,2796.84,76,36.8,2013
06040,83302.63,1138,73.2,2013
06042,9143.09,138,66.25,2013
06043,756.77,39,19.4,2013
06050,3481.95,31,112.32,2013
06051,81764.98,860,95.08,2013
06052,60450.48,930,65.0,2013
06053,40673.58,121,336.15,2013
06054,24.46,1,24.46,2013
06057,10.98,1,10.98,2013
06061,212.63,2,106.32,2013
06062,2841.26,167,17.01,2013
06066,19988.88,554,36.08,2013
06067,7836.11,262,29.91,2013
06069,3383.7,47,71.99,2013
06070,6434.23,22,292.47,2013
06071,1106.8,53,20.88,2013
06073,5598.22,24,233.26,2013
06074,37299.86,331,112.69,2013
06076,1157.04,29,39.9,2013
06078,4370.01,184,23.75,2013
06082,29171.76,462,63.14,2013
06084,1503.88,81,18.57,2013
06085,519.77,19,27.36,2013
06088,646.34,14,46.17,2013
06089,990.59,37,26.77,2013
06092,434.21,11,39.47,2013
06095,9029.95,134,67.39,2013
06096,653.38,27,24.2,2013
06098,656.71,31,21.18,2013
06102,264989.31,607,436.56,2013
06103,909.64,23,39.55,2013
06105,424270.46,2708,156.67,2013
06106,298247.74,1967,151.63,2013
06107,45593.78,1034,44.09,2013
06108,14771.93,343,43.07,2013
06109,58665.53,561,104.57,2013
06110,3665.68,55,66.65,2013
06111,22069.5,303,72.84,2013
06112,59453.64,334,178.0,2013
06114,485.34,23,21.1,2013
06115,369.61,4,92.4,2013
06117,32589.94,233,139.87,2013
06118,11503.78,126,91.3,2013
06119,54231.86,215,252.24,2013
06120,1664.89,49,33.98,2013
06127,84.45,5,16.89,2013
06128,13.21,1,13.21,2013
06134,139.91,4,34.98,2013
06146,12.34,1,12.34,2013
06148,4.74,1,4.74,2013
06150,1476.93,18,82.05,2013
06151,24160.4,6,4026.73,2013
06182,54.14,4,13.54,2013
06222,149.53,2,74.76,2013
06226,19953.61,273,73.09,2013
06230,278.34,13,21.41,2013
06231,229.75,7,32.82,2013
06234,183.66,13,14.13,2013
06238,1407.98,8,176.0,2013
06239,3216.85,77,41.78,2013
06241,813.92,68,11.97,2013
06246,451.4,1,451.4,2013
06248,578.5,37,15.64,2013
06250,2845.96,107,26.6,2013
06254,1721.82,21,81.99,2013
06255,477.9,9,53.1,2013
06256,54.7,3,18.23,2013
06258,287.48,6,47.91,2013
06259,91.83,6,15.3,2013
06260,9466.26,299,31.66,2013
06262,33.38,2,16.69,2013
06267,29.95,1,29.95,2013
06268,9572.71,59,162.25,2013
06269,13.16,1,13.16,2013
06280,95.78,1,95.78,2013
06281,31.56,2,15.78,2013
06320,147794.34,1001,147.65,2013
06331,262.36,5,52.47,2013
06332,19.24,1,19.24,2013
06333,3242.81,86,37.71,2013
06335,1017.45,51,19.95,2013
06340,79725.12,157,507.8,2013
06349,845.37,43,19.66,2013
06351,449.1,23,19.53,2013
06355,3923.29,196,20.02,2013
06357,2557.15,42,60.88,2013
06359,294.1,5,58.82,2013
06360,174336.14,2770,62.94,2013
06371,10405.03,30,346.83,2013
06374,2378.21,141,16.87,2013
06375,71.2,3,23.73,2013
06378,17328.04,14,1237.72,2013
06379,5833.36,42,138.89,2013
06382,132.49,9,14.72,2013
06385,17546.68,155,113.2,2013
06401,11475.83,164,69.97,2013
06403,39.92,3,13.31,2013
06405,64217.29,427,150.39,2013
06409,98.0,4,24.5,2013
06410,12524.26,221,56.67,2013
06412,27.37,2,13.68,2013
06413,8810.57,139,63.39,2013
06414,26.4,2,13.2,2013
06415,3862.69,62,62.3,2013
06416,37008.99,138,268.18,2013
06417,223.31,7,31.9,2013
06418,128106.19,429,298.62,2013
06422,246.11,15,16.41,2013
06424,118.73,6,19.79,2013
06426,1371.95,45,30.49,2013
06430,12014.76,20,600.74,2013
06437,639973.01,284,2253.43,2013
06438,22.34,1,22.34,2013
06441,63.65,4,15.91,2013
06442,64.84,5,12.97,2013
06443,2942.54,99,29.72,2013
06447,1416.18,53,26.72,2013
06450,7656.23,337,22.72,2013
06451,74872.98,648,115.54,2013
06455,36.02,2,18.01,2013
06457,97686.25,1093,89.37,2013
06460,158223.85,1220,129.69,2013
06461,282.13,14,20.15,2013
06467,533.57,35,15.24,2013
06468,2115.92,68,31.12,2013
06470,7486.47,167,44.83,2013
06471,6648.63,16,415.54,2013
06472,1219.35,3,406.45,2013
06473,71388.16,493,144.8,2013
06475,89237.29,120,743.64,2013
06477,40302.53,248,162.51,2013
06478,486.4,32,15.2,2013
06479,5411.05,73,74.12,2013
06480,7612.42,31,245.56,2013
06481,300.0,4,75.0,2013
06482,81.85,5,16.37,2013
06483,2573.09,35,73.52,2013
06484,20111.4,470,42.79,2013
06487,65.25,1,65.25,2013
06488,283717.68,335,846.92,2013
06489,19327.29,282,68.54,2013
06492,20294.76,530,38.29,2013
06498,2282.22,128,17.83,2013
06501,24.66,2,12.33,2013
06504,70610.19,67,1053.88,2013
06508,54.5,1,54.5,2013
06510,997526.69,2317,430.53,2013
06511,371530.51,1886,196.99,2013
06512,36070.66,183,197.11,2013
06513,1731.24,30,57.71,2013
06514,1967.82,84,23.43,2013
06515,31369.39,103,304.56,2013
06516,172806.05,475,363.8,2013
06517,15938.26,313,50.92,2013
06518,205886.21,1207,170.58,2013
06519,438383.99,1119,391.76,2013
06520,345158.25,607,568.63,2013
06524,94.33,5,18.87,2013
06525,83898.72,205,409.26,2013
06536,15896.23,21,756.96,2013
06601,43.78,2,21.89,2013
06604,557.15,28,19.9,2013
06605,2639.37,113,23.36,2013
06606,143570.39,1646,87.22,2013
06607,616.84,38,16.23,2013
06608,68292.69,235,290.61,2013
06610,102818.37,754,136.36,2013
06611,305474.9,2791,109.45,2013
06612,12377.61,71,174.33,2013
06614,94136.37,683,137.83,2013
06615,10620.08,342,31.05,2013
06621,37.84,2,18.92,2013
06701,24.13,1,24.13,2013
06702,2575.53,198,13.01,2013
06704,159.87,6,26.64,2013
06705,1811.51,74,24.48,2013
06706,39856.92,491,81.17,2013
06708,120529.11,1617,74.54,2013
06709,17.09,1,17.09,2013
06710,97.29,7,13.9,2013
06712,12103.78,649,18.65,2013
06716,47502.52,149,318.81,2013
06721,11.67,1,11.67,2013
06722,13.43,1,13.43,2013
06741,75.07,3,25.02,2013
06749,13.78,1,13.78,2013
06750,9329.31,25,373.17,2013
06751,69.0,1,69.0,2013
06756,14.25,1,14.25,2013
06757,193.28,2,96.64,2013
06759,8169.01,33,247.55,2013
06762,155515.17,786,197.86,2013
06770,6797.87,81,83.92,2013
06776,5941.76,270,22.01,2013
06778,27.28,2,13.64,2013
06786,465.12,27,17.23,2013
06787,852.65,57,14.96,2013
06790,72525.65,738,98.27,2013
06791,28.76,1,28.76,2013
06795,3562.98,121,29.45,2013
06798,17170.89,92,186.64,2013
06801,1272.7,17,74.86,2013
06803,93.2,1,93.2,2013
06804,7622.17,77,98.99,2013
06807,3336.26,64,52.13,2013
06810,456511.92,3737,122.16,2013
06811,27666.84,299,92.53,2013
06812,940.78,36,26.13,2013
06813,3010.31,11,273.66,2013
06820,9014.89,154,58.54,2013
06821,60.38,1,60.38,2013
06824,369829.32,2873,128.73,2013
06825,51283.66,537,95.5,2013
06829,135.25,3,45.08,2013
06830,206351.77,635,324.96,2013
06831,219365.39,390,562.48,2013
06840,72706.09,178,408.46,2013
06850,60581.57,707,85.69,2013
06851,177205.78,1231,143.95,2013
06852,12.23,1,12.23,2013
06853,5629.9,12,469.16,2013
06854,133.62,7,19.09,2013
06855,275.38,8,34.42,2013
06856,1975.32,11,179.57,2013
06870,832.25,18,46.24,2013
06877,39561.79,338,117.05,2013
06878,1378.61,21,65.65,2013
06879,10.0,1,10.0,2013
06880,49100.08,587,83.65,2013
06883,3500.86,33,106.09,2013
06890,9705.68,44,220.58,2013
06896,563.44,27,20.87,2013
06897,7769.92,132,58.86,2013
06901,13741.56,50,274.83,2013
06902,184922.82,2123,87.1,2013
06903,4759.28,149,31.94,2013
06904,23925.52,31,771.79,2013
06905,110144.03,1413,77.95,2013
06906,578.63,15,38.58,2013
06907,464.44,33,14.07,2013
06942,11.92,1,11.92,2013
06983,22.66,1,22.66,2013
07000,42.44,3,14.15,2013
07001,4545.6,148,30.71,2013
07002,71835.69,906,79.29,2013
07003,42345.54,690,61.37,2013
07004,8995.25,73,123.22,2013
07005,3462.65,50,69.25,2013
07006,31516.29,301,104.71,2013
07008,4340.84,80,54.26,2013
07009,4272.84,126,33.91,2013
07010,4400.34,70,62.86,2013
07011,11549.48,321,35.98,2013
07012,53618.36,788,68.04,2013
07013,182794.02,1662,109.98,2013
07014,184.72,4,46.18,2013
07015,111.32,4,27.83,2013
07016,10232.97,210,48.73,2013
07017,6984.57,129,54.14,2013
07018,171329.54,573,299.0,2013
07019,142.93,2,71.46,2013
07020,11032.63,165,66.86,2013
07021,160.54,4,40.14,2013
07022,1531.87,18,85.1,2013
07023,601.36,17,35.37,2013
07024,113865.35,516,220.67,2013
07026,2627.87,44,59.72,2013
07027,1549.29,50,30.99,2013
07028,69680.54,595,117.11,2013
07029,913.14,29,31.49,2013
07030,47507.09,423,112.31,2013
07031,11389.04,191,59.63,2013
07032,5770.06,180,32.06,2013
07033,17528.96,90,194.77,2013
07034,595.35,8,74.42,2013
07035,1344.36,36,37.34,2013
07036,21987.24,241,91.23,2013
07039,644809.85,3342,192.94,2013
07040,47126.14,321,146.81,2013
07041,162098.58,1039,156.01,2013
07042,34195.19,506,67.58,2013
07043,5659.27,37,152.95,2013
07044,18595.4,163,114.08,2013
07045,10703.62,229,46.74,2013
07046,38911.95,306,127.16,2013
07047,31734.25,430,73.8,2013
07050,6290.79,266,23.65,2013
07052,280443.71,2479,113.13,2013
07053,76.44,2,38.22,2013
07054,25214.75,530,47.57,2013
07055,15384.74,439,35.04,2013
07057,2171.54,54,40.21,2013
07058,91.09,2,45.54,2013
07059,106380.15,303,351.09,2013
07060,60102.04,396,151.77,2013
07061,26.3,2,13.15,2013
07063,831.63,38,21.88,2013
07065,13100.54,243,53.91,2013
07066,14328.66,431,33.25,2013
07067,4879.89,79,61.77,2013
07068,36640.81,143,256.23,2013
07069,5275.91,139,37.96,2013
07070,22907.68,258,88.79,2013
07071,18377.96,202,90.98,2013
07072,877.7,16,54.86,2013
07073,425.95,12,35.5,2013
07074,100.51,6,16.75,2013
07075,2711.1,126,21.52,2013
07076,2366.62,100,23.67,2013
07078,21881.84,112,195.37,2013
07079,14538.23,210,69.23,2013
07080,28986.41,389,74.52,2013
07081,41607.68,532,78.21,2013
07082,337.58,15,22.51,2013
07083,71195.76,1227,58.02,2013
07086,376.7,17,22.16,2013
07087,38447.15,1036,37.11,2013
07088,919.71,45,20.44,2013
07090,76823.3,818,93.92,2013
07091,13.13,1,13.13,2013
07092,2764.29,91,30.38,2013
07093,55285.44,939,58.88,2013
07094,76328.15,502,152.05,2013
07095,16527.17,314,52.63,2013
07096,13.37,1,13.37,2013
07101,1056.35,33,32.01,2013
07102,102106.16,640,159.54,2013
07103,1093077.42,942,1160.38,2013
07104,4629.77,225,20.58,2013
07105,8783.46,397,22.12,2013
07106,8556.34,29,295.05,2013
07107,52724.35,267,197.47,2013
07108,92.35,1,92.35,2013
07109,144236.79,1194,120.8,2013
07110,14723.94,623,23.63,2013
07111,9100.84,162,56.18,2013
07112,423224.32,1821,232.41,2013
07114,267.73,9,29.75,2013
07126,21.69,1,21.69,2013
07160,14.43,1,14.43,2013
07165,64.71,1,64.71,2013
07189,6276.69,29,216.44,2013
07191,753.76,22,34.26,2013
07193,45.94,6,7.66,2013
07201,7649.26,127,60.23,2013
07202,69545.1,1275,54.55,2013
07203,3808.71,158,24.11,2013
07204,3056.8,89,34.35,2013
07205,807.74,24,33.66,2013
07206,7965.73,218,36.54,2013
07207,1148.12,42,27.34,2013
07208,14006.8,297,47.16,2013
07220,1606.1,15,107.07,2013
07221,17.46,1,17.46,2013
07226,82.0,1,82.0,2013
07255,141.37,2,70.68,2013
07257,6630.02,12,552.5,2013
07301,10.96,1,10.96,2013
07302,437182.46,910,480.42,2013
07303,788.38,33,23.89,2013
07304,22941.18,239,95.99,2013
07305,2081.43,61,34.12,2013
07306,205277.62,1518,135.23,2013
07307,19481.14,394,49.44,2013
07308,53.99,6,9.0,2013
07310,4231.09,64,66.11,2013
07311,118.1,1,118.1,2013
07342,51.18,1,51.18,2013
07396,11.16,1,11.16,2013
07401,2588.54,19,136.24,2013
07402,126.84,8,15.85,2013
07403,18.07,1,18.07,2013
07405,4794.29,173,27.71,2013
07407,4240.18,108,39.26,2013
07410,173913.81,1481,117.43,2013
07416,1825.68,209,8.74,2013
07417,71764.47,102,703.57,2013
07419,1071.13,39,27.46,2013
07420,294.51,5,58.9,2013
07421,162.45,4,40.61,2013
07423,2424.85,37,65.54,2013
07424,116676.48,928,125.73,2013
07428,55.37,2,27.68,2013
07430,5269.71,190,27.74,2013
07432,24426.5,202,120.92,2013
07435,90.85,5,18.17,2013
07436,20022.38,176,113.76,2013
07438,1104.63,69,16.01,2013
07440,26.67,1,26.67,2013
07442,1433.53,47,30.5,2013
07444,17728.28,166,106.8,2013
07446,5623.55,264,21.3,2013
07450,179235.03,1555,115.26,2013
07451,11.82,1,11.82,2013
07452,7444.07,25,297.76,2013
07456,2567.52,52,49.38,2013
07457,8071.84,117,68.99,2013
07458,9686.74,129,75.09,2013
07461,1760.67,76,23.17,2013
07462,2290.94,124,18.48,2013
07463,1182.88,57,20.75,2013
07470,76324.3,1898,40.21,2013
07480,1926.5,28,68.8,2013
07481,14748.84,171,86.25,2013
07501,3877.48,88,44.06,2013
07502,1101.35,22,50.06,2013
07503,126199.71,710,177.75,2013
07504,4581.88,199,23.02,2013
07505,4454.79,95,46.89,2013
07506,41118.38,263,156.34,2013
07508,4887.92,89,54.92,2013
07510,1746.37,2,873.18,2013
07512,5886.2,78,75.46,2013
07513,57.47,3,19.16,2013
07514,18714.7,242,77.33,2013
07522,214.83,4,53.71,2013
07523,2099.0,2,1049.5,2013
07539,300.0,1,300.0,2013
07553,17.83,1,17.83,2013
07598,5242.87,4,1310.72,2013
07601,685285.55,3474,197.26,2013
07602,104.8,20,5.24,2013
07603,125.03,1,125.03,2013
07604,3192.96,113,28.26,2013
07605,526.06,14,37.58,2013
07607,54991.16,169,325.39,2013
07608,325.77,7,46.54,2013
07620,305.85,8,38.23,2013
07621,7554.95,166,45.51,2013
07624,8974.29,81,110.79,2013
07626,2497.55,63,39.64,2013
07627,3013.69,13,231.82,2013
07628,2691.91,118,22.81,2013
07630,28313.16,553,51.2,2013
07631,411200.65,2848,144.38,2013
07632,33296.81,457,72.86,2013
07640,5889.0,334,17.63,2013
07641,3468.33,4,867.08,2013
07642,634.61,13,48.82,2013
07643,1099.36,17,64.67,2013
07644,2677.52,44,60.85,2013
07645,2339.88,61,38.36,2013
07646,279.79,7,39.97,2013
07647,3743.74,87,43.03,2013
07648,618.46,27,22.91,2013
07649,66260.71,584,113.46,2013
07650,3042.06,123,24.73,2013
07652,437945.52,2062,212.39,2013
